dataset_version,label,family,split,source,file_title,source_url,image_url,original_url,sha1,mime,width,height,license,license_url,artist,credit,query,review_status
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3Com OfficeConnect ADSL Wireless 11g Firewall Router 2012-10-28-0869.jpg,https://commons.wikimedia.org/wiki/File:3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0869.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0869.jpg/960px-3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0869.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/3Com_OfficeConnect_ADSL_Wireless_11g_Firewall_Router_2012-10-28-0869.jpg,84f87b858154cf29e76b521301706840b4ed42e9,image/jpeg,4752,3168,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Slick,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3G Wi-Fi Router - board - Elpida DS2516APTA-75-49863.jpg,https://commons.wikimedia.org/wiki/File:3G_Wi-Fi_Router_-_board_-_Elpida_DS2516APTA-75-49863.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/3G_Wi-Fi_Router_-_board_-_Elpida_DS2516APTA-75-49863.jpg/960px-3G_Wi-Fi_Router_-_board_-_Elpida_DS2516APTA-75-49863.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/3G_Wi-Fi_Router_-_board_-_Elpida_DS2516APTA-75-49863.jpg,8a0801b2399b5f050863210b33070ef2b6901b00,image/jpeg,4356,3267,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3G Wi-Fi Router - board - Fullwin FC-618CL-49858.jpg,https://commons.wikimedia.org/wiki/File:3G_Wi-Fi_Router_-_board_-_Fullwin_FC-618CL-49858.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/3G_Wi-Fi_Router_-_board_-_Fullwin_FC-618CL-49858.jpg/960px-3G_Wi-Fi_Router_-_board_-_Fullwin_FC-618CL-49858.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/3G_Wi-Fi_Router_-_board_-_Fullwin_FC-618CL-49858.jpg,57e1dfaaed2ff463fc2c2a9c74e23191b4158120,image/jpeg,3096,2322,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3G Wi-Fi Router - board - KH 25L3206E-49861.jpg,https://commons.wikimedia.org/wiki/File:3G_Wi-Fi_Router_-_board_-_KH_25L3206E-49861.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/3G_Wi-Fi_Router_-_board_-_KH_25L3206E-49861.jpg/960px-3G_Wi-Fi_Router_-_board_-_KH_25L3206E-49861.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/3G_Wi-Fi_Router_-_board_-_KH_25L3206E-49861.jpg,4fbc64b51f3d6a4e35d8d1fd9f8990d235d4cd69,image/jpeg,1836,1836,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3G Wi-Fi Router - board - Ralink RT5350F-49857.jpg,https://commons.wikimedia.org/wiki/File:3G_Wi-Fi_Router_-_board_-_Ralink_RT5350F-49857.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/3G_Wi-Fi_Router_-_board_-_Ralink_RT5350F-49857.jpg/960px-3G_Wi-Fi_Router_-_board_-_Ralink_RT5350F-49857.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/3G_Wi-Fi_Router_-_board_-_Ralink_RT5350F-49857.jpg,b39070eba3f9a4566f58299f254af2d635f1b56c,image/jpeg,3096,3096,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,software_controlled,wifi_router,test,Wikimedia Commons,File:3G Wi-Fi Router - board - Texas Instruments LM339-49859.jpg,https://commons.wikimedia.org/wiki/File:3G_Wi-Fi_Router_-_board_-_Texas_Instruments_LM339-49859.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/3G_Wi-Fi_Router_-_board_-_Texas_Instruments_LM339-49859.jpg/960px-3G_Wi-Fi_Router_-_board_-_Texas_Instruments_LM339-49859.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/3G_Wi-Fi_Router_-_board_-_Texas_Instruments_LM339-49859.jpg,6a1da0f61e50031100574d2fdcd6e896c1a2fd17,image/jpeg,2267,1700,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,wireless router,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:Ariston washing machine Oct-2011 HK Ip4.jpg,https://commons.wikimedia.org/wiki/File:Ariston_washing_machine_Oct-2011_HK_Ip4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Ariston_washing_machine_Oct-2011_HK_Ip4.jpg/960px-Ariston_washing_machine_Oct-2011_HK_Ip4.jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Ariston_washing_machine_Oct-2011_HK_Ip4.jpg,de194aef343dd021fd650cfbaeb435343a27cc79,image/jpeg,2592,1936,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Belchers Albert,Own work,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:Heran HWM-1311 control panel 20190817.jpg,https://commons.wikimedia.org/wiki/File:Heran_HWM-1311_control_panel_20190817.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Heran_HWM-1311_control_panel_20190817.jpg/960px-Heran_HWM-1311_control_panel_20190817.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Heran_HWM-1311_control_panel_20190817.jpg,0f62c476cd70bd3c328b6c3ed725ba9a1f21e5d2,image/jpeg,4032,2268,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,OnionBulb,Own work,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:HK ARISTON washing machine control panel March 2021 SS2 01.jpg,https://commons.wikimedia.org/wiki/File:HK_ARISTON_washing_machine_control_panel_March_2021_SS2_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/HK_ARISTON_washing_machine_control_panel_March_2021_SS2_01.jpg/960px-HK_ARISTON_washing_machine_control_panel_March_2021_SS2_01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/HK_ARISTON_washing_machine_control_panel_March_2021_SS2_01.jpg,913547a6adbf59898f17d06e0b23e0ef0bcd0118,image/jpeg,4128,3088,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,LUIAHM GEEAH,Own work,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:HK home machine washing control button panel August 2021 SS2.jpg,https://commons.wikimedia.org/wiki/File:HK_home_machine_washing_control_button_panel_August_2021_SS2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/HK_home_machine_washing_control_button_panel_August_2021_SS2.jpg/960px-HK_home_machine_washing_control_button_panel_August_2021_SS2.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/HK_home_machine_washing_control_button_panel_August_2021_SS2.jpg,d8281b13d08a5ce7de238ff75ff9ee94df93c8cb,image/jpeg,4128,3096,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,GOSUAN Waongeai,Own work,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:Servis Sapphire 1300 Washer Dryer 9635.jpg,https://commons.wikimedia.org/wiki/File:Servis_Sapphire_1300_Washer_Dryer_9635.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Servis_Sapphire_1300_Washer_Dryer_9635.jpg/960px-Servis_Sapphire_1300_Washer_Dryer_9635.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Servis_Sapphire_1300_Washer_Dryer_9635.jpg,392eb9947566d387635ec3d8963e95c2cd68fc10,image/jpeg,1064,1086,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ServisSapphire,Own work,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:The Ladies' home journal (1948) (14766225032).jpg,https://commons.wikimedia.org/wiki/File:The_Ladies%27_home_journal_(1948)_(14766225032).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/The_Ladies%27_home_journal_%281948%29_%2814766225032%29.jpg/960px-The_Ladies%27_home_journal_%281948%29_%2814766225032%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/The_Ladies%27_home_journal_%281948%29_%2814766225032%29.jpg,7c9c3c2f6543bd595920a73b5752f3db0e5a55ec,image/jpeg,3156,3444,No restrictions,https://www.flickr.com/commons/usage/,Internet Archive Book Images,https://www.flickr.com/photos/internetarchivebookimages/14766225032/ Source book page: https://archive.org/stream/ladieshomejourna65janwyet/ladieshomejourna65janwyet#page/n638/mode/1up,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,washing_machine,train,Wikimedia Commons,File:WirelessToiletControlPanel.jpg,https://commons.wikimedia.org/wiki/File:WirelessToiletControlPanel.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/WirelessToiletControlPanel.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9f/WirelessToiletControlPanel.jpg,fdc599f061ca44a483072febe66508a7afcd7659,image/jpeg,800,414,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,,,washing machine control panel,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:AKIRA Microwave Oven in Singapore HDB.jpg,https://commons.wikimedia.org/wiki/File:AKIRA_Microwave_Oven_in_Singapore_HDB.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/AKIRA_Microwave_Oven_in_Singapore_HDB.jpg,https://upload.wikimedia.org/wikipedia/commons/5/57/AKIRA_Microwave_Oven_in_Singapore_HDB.jpg,d9e46b643ecf8ca1f99cc680de88e79c33099e9e,image/jpeg,793,595,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,EverrrHong,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:CombiMicroWaveOven.jpg,https://commons.wikimedia.org/wiki/File:CombiMicroWaveOven.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/CombiMicroWaveOven.jpg/960px-CombiMicroWaveOven.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e3/CombiMicroWaveOven.jpg,fe0980d75ca0ac65b90a5e12e2bddc20497d7beb,image/jpeg,4032,3024,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Klaas van Buiten,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Control panel on an open microwave oven (125wiki).jpg,https://commons.wikimedia.org/wiki/File:Control_panel_on_an_open_microwave_oven_(125wiki).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Control_panel_on_an_open_microwave_oven_%28125wiki%29.jpg/960px-Control_panel_on_an_open_microwave_oven_%28125wiki%29.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Control_panel_on_an_open_microwave_oven_%28125wiki%29.jpg,06ace591cbbcb145ee036420d6395a920c1dcdd4,image/jpeg,6473,8091,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Easysayg,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Husqvarna Cupol microwave oven.jpg,https://commons.wikimedia.org/wiki/File:Husqvarna_Cupol_microwave_oven.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Husqvarna_Cupol_microwave_oven.jpg/960px-Husqvarna_Cupol_microwave_oven.jpg,https://upload.wikimedia.org/wikipedia/commons/8/87/Husqvarna_Cupol_microwave_oven.jpg,aa29bf7ab231c1fbca3c89a61cc6515ef14710d3,image/jpeg,3723,2628,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Peter Häll,https://digitaltmuseum.se/021026362245/mikrovagsugn,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Ikea Sektion Microwave Oven Installation 01.jpg,https://commons.wikimedia.org/wiki/File:Ikea_Sektion_Microwave_Oven_Installation_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Ikea_Sektion_Microwave_Oven_Installation_01.jpg/960px-Ikea_Sektion_Microwave_Oven_Installation_01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Ikea_Sektion_Microwave_Oven_Installation_01.jpg,03ba3130791241f20897addb0b25cb16e4f4e418,image/jpeg,1600,1200,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Stilfehler,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Inside a used microwave oven with grill – 360° panorama.jpg,https://commons.wikimedia.org/wiki/File:Inside_a_used_microwave_oven_with_grill_%E2%80%93_360%C2%B0_panorama.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Inside_a_used_microwave_oven_with_grill_%E2%80%93_360%C2%B0_panorama.jpg/960px-Inside_a_used_microwave_oven_with_grill_%E2%80%93_360%C2%B0_panorama.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Inside_a_used_microwave_oven_with_grill_%E2%80%93_360%C2%B0_panorama.jpg,8ae71524a26bed527b8b9dc5dc2792547162fc82,image/jpeg,5376,2688,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Maximilian Schönherr,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Kitchen island embedded microwave.jpg,https://commons.wikimedia.org/wiki/File:Kitchen_island_embedded_microwave.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Kitchen_island_embedded_microwave.jpg/960px-Kitchen_island_embedded_microwave.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Kitchen_island_embedded_microwave.jpg,7a446937ae13719b9d10e67ab8954da41c12b357,image/jpeg,4160,3120,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Sonny doe,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,microwave_oven,train,Wikimedia Commons,File:Kuchenmeister.jpg,https://commons.wikimedia.org/wiki/File:Kuchenmeister.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Kuchenmeister.jpg/960px-Kuchenmeister.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Kuchenmeister.jpg,73654f557bc1948b003b01c23932271e8ffbe758,image/jpeg,3819,2162,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dibko,Own work,microwave oven,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,"File:2023-05-26 Printer, University of Nottingham Ningbo China.jpg","https://commons.wikimedia.org/wiki/File:2023-05-26_Printer,_University_of_Nottingham_Ningbo_China.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/2023-05-26_Printer%2C_University_of_Nottingham_Ningbo_China.jpg/960px-2023-05-26_Printer%2C_University_of_Nottingham_Ningbo_China.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/2023-05-26_Printer%2C_University_of_Nottingham_Ningbo_China.jpg,4b4a574ec7831364d22eae10c0d39cf2824d62f2,image/jpeg,3024,4032,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,源義信,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:3 photo 2021-09-06 16-54-11.jpg,https://commons.wikimedia.org/wiki/File:3_photo_2021-09-06_16-54-11.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/3_photo_2021-09-06_16-54-11.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/3_photo_2021-09-06_16-54-11.jpg,8a5b9ff306906609f037ba651d10f09047e02e16,image/jpeg,486,728,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Znaya,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:All In One Printer.jpg,https://commons.wikimedia.org/wiki/File:All_In_One_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/All_In_One_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/All_In_One_Printer.jpg,984704468737500e3a32a9809d9d09306e86c0d2,image/jpeg,780,1040,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,कल्याणी कोतकर,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:Averatec All In One Post Screen.jpg,https://commons.wikimedia.org/wiki/File:Averatec_All_In_One_Post_Screen.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Averatec_All_In_One_Post_Screen.jpg/960px-Averatec_All_In_One_Post_Screen.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Averatec_All_In_One_Post_Screen.jpg,b6fa8c1167223b542282eec896b20513271d377c,image/jpeg,4032,3024,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Woahg,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:Best ink tank printer 3093021726.jpg,https://commons.wikimedia.org/wiki/File:Best_ink_tank_printer_3093021726.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Best_ink_tank_printer_3093021726.jpg/960px-Best_ink_tank_printer_3093021726.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Best_ink_tank_printer_3093021726.jpg,a75d5bfacea48879d48d548f2d9b225b431da8f6,image/jpeg,991,1024,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Fhuity,best ink tank printer,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:Brother DCP-115C-1471.jpg,https://commons.wikimedia.org/wiki/File:Brother_DCP-115C-1471.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Brother_DCP-115C-1471.jpg/960px-Brother_DCP-115C-1471.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Brother_DCP-115C-1471.jpg,2626a7361db49e509a1808befb6322ba2cebe0e2,image/jpeg,4539,2553,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Raimond Spekking,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:Canon imageRUNNER ADVANCE DX C5860 Color Laser Multifunction Printer & Canon imageRUNNER ADVANCE DX C7770 Color Laser Multifunction Printer.jpg,https://commons.wikimedia.org/wiki/File:Canon_imageRUNNER_ADVANCE_DX_C5860_Color_Laser_Multifunction_Printer_%26_Canon_imageRUNNER_ADVANCE_DX_C7770_Color_Laser_Multifunction_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Canon_imageRUNNER_ADVANCE_DX_C5860_Color_Laser_Multifunction_Printer_%26_Canon_imageRUNNER_ADVANCE_DX_C7770_Color_Laser_Multifunction_Printer.jpg/960px-Canon_imageRUNNER_ADVANCE_DX_C5860_Color_Laser_Multifunction_Printer_%26_Canon_imageRUNNER_ADVANCE_DX_C7770_Color_Laser_Multifunction_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Canon_imageRUNNER_ADVANCE_DX_C5860_Color_Laser_Multifunction_Printer_%26_Canon_imageRUNNER_ADVANCE_DX_C7770_Color_Laser_Multifunction_Printer.jpg,5aa8e12794946181f059806c17060c12e01276c8,image/jpeg,8138,4079,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dinkun Chen,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,multifunction_printer,train,Wikimedia Commons,File:Canon MAXIFY GX 6080 Multifunction ink-jet Printer.jpg,https://commons.wikimedia.org/wiki/File:Canon_MAXIFY_GX_6080_Multifunction_ink-jet_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Canon_MAXIFY_GX_6080_Multifunction_ink-jet_Printer.jpg/960px-Canon_MAXIFY_GX_6080_Multifunction_ink-jet_Printer.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/Canon_MAXIFY_GX_6080_Multifunction_ink-jet_Printer.jpg,d9ab697861fb94f866b05553d533369de47ff21b,image/jpeg,6633,4618,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dinkun Chen,Own work,multifunction printer,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:AIWA CSD-ES100 Compact Disc Stereo Radio Cassette Recorder (cropped).jpg,https://commons.wikimedia.org/wiki/File:AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder_%28cropped%29.jpg/960px-AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder_%28cropped%29.jpg,2828357f021762e4b1319672759c8adcd8edb124,image/jpeg,1250,990,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Andrevruas,Own work,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:AIWA CSD-ES100 Compact Disc Stereo Radio Cassette Recorder.jpg,https://commons.wikimedia.org/wiki/File:AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder.jpg/960px-AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/AIWA_CSD-ES100_Compact_Disc_Stereo_Radio_Cassette_Recorder.jpg,b52ff58860344714fa292a5f3042d95b4af0f5e6,image/jpeg,2048,1536,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Andrevruas,Own work,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,"File:AKAI CE2300 - AM-FM CD Stereo Boombox - angled right, white background.jpg","https://commons.wikimedia.org/wiki/File:AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_-_angled_right,_white_background.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_-_angled_right%2C_white_background.jpg/960px-AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_-_angled_right%2C_white_background.jpg,https://upload.wikimedia.org/wikipedia/commons/0/04/AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_-_angled_right%2C_white_background.jpg,4edbb582a4552dc6aa3adff9a72a9f972da8c9f4,image/jpeg,2114,1400,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"James Case from Philadelphia, Mississippi, U.S.A.",Akai CE2300,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:AKAI CE2300 - AM-FM CD Stereo Boombox Made in China - angled right (2014-06-04 by James Case).jpg,https://commons.wikimedia.org/wiki/File:AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_Made_in_China_-_angled_right_(2014-06-04_by_James_Case).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_Made_in_China_-_angled_right_%282014-06-04_by_James_Case%29.jpg/960px-AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_Made_in_China_-_angled_right_%282014-06-04_by_James_Case%29.jpg,https://upload.wikimedia.org/wikipedia/commons/5/56/AKAI_CE2300_-_AM-FM_CD_Stereo_Boombox_Made_in_China_-_angled_right_%282014-06-04_by_James_Case%29.jpg,54cf4dc30a2b01128c7af760c1d9fc40d4a6057c,image/jpeg,2114,1400,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"James Case from Philadelphia, Mississippi, U.S.A.",Akai CE2300,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,"File:Akai component stereo system, 1979 (edited, white background).jpg","https://commons.wikimedia.org/wiki/File:Akai_component_stereo_system,_1979_(edited,_white_background).jpg",https://upload.wikimedia.org/wikipedia/commons/d/dc/Akai_component_stereo_system%2C_1979_%28edited%2C_white_background%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Akai_component_stereo_system%2C_1979_%28edited%2C_white_background%29.jpg,64189ccdc6edc53dd9e3be4659ce9b432b798b81,image/jpeg,700,700,Public domain,,Mofsound at English Wikipedia,Transferred from en.wikipedia to Commons by Andreworkney .,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:AKAI stack (cropped).jpg,https://commons.wikimedia.org/wiki/File:AKAI_stack_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/AKAI_stack_%28cropped%29.jpg/960px-AKAI_stack_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/AKAI_stack_%28cropped%29.jpg,cacd78c2cd2b0f58ae0bc10b4c9acd9ed547adfb,image/jpeg,1363,1308,Public domain,,Alexgroza,my AKAI stack of vintage machines,stereo CD player,weak-label-needs-review
wikimedia-pilot-v0.1,hybrid,stereo_system,train,Wikimedia Commons,File:Arcam Delta 70.3 CD Player - Analogue Outputs (8648383862).jpg,https://commons.wikimedia.org/wiki/File:Arcam_Delta_70.3_CD_Player_-_Analogue_Outputs_(8648383862).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Arcam_Delta_70.3_CD_Player_-_Analogue_Outputs_%288648383862%29.jpg/960px-Arcam_Delta_70.3_CD_Player_-_Analogue_Outputs_%288648383862%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Arcam_Delta_70.3_CD_Player_-_Analogue_Outputs_%288648383862%29.jpg,1e248dbd0de5ff12d598576c49d0093f296fe28c,image/jpeg,1600,1200,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Jacques from Cape Town, South Africa",Arcam Delta 70.3 CD Player - Analogue Outputs,stereo CD player,weak-label-needs-review
